taxonid,assessmentid,kingdom,phylum,class,order,family,genus,species,infrarank,infratype,subpopulation,friendly_name,taxonomic_authority,category,criteria,possibly_extinct,possibly_extinct_wild,assessmentdate,assessors,evaluators,contributors,facilitators
13704,4353524,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MONODONTIDAE,Monodon,monoceros,,,,Monodon monoceros,"Linnaeus, 1758",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
13704,4353636,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MONODONTIDAE,Monodon,monoceros,,,,Monodon monoceros,"Linnaeus, 1758",K,,FALSE,FALSE,01-Jan-88,,,,
13704,4353771,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MONODONTIDAE,Monodon,monoceros,,,,Monodon monoceros,"Linnaeus, 1758",NT,,FALSE,FALSE,30-Jun-08,"Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Reeves, R.R., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y. & Zhou, K.","Brownell Jr., R.L. & Cooke, J. (Cetacean Red List Authority)",,
13704,4353999,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MONODONTIDAE,Monodon,monoceros,,,,Monodon monoceros,"Linnaeus, 1758",K,,FALSE,FALSE,01-Jan-90,,,,
13704,4354016,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,MONODONTIDAE,Monodon,monoceros,,,,Monodon monoceros,"Linnaeus, 1758",K,,FALSE,FALSE,01-Jan-94,,,,
14018,4381059,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreola,,,,Mustela lutreola,"(Linnaeus, 1761)",EN,A2ce,FALSE,FALSE,30-Jun-08,"Maran, T., Aulagnier, S., Libois, R., Kranz, A., Abramov, A.V. & Wozencraft, C","Duckworth , J.W. & Schipper, J.",,
14018,4381387,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreola,,,,Mustela lutreola,"(Linnaeus, 1761)",EN,A1ace,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
14018,4382159,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreola,,,,Mustela lutreola,"(Linnaeus, 1761)",E,,FALSE,FALSE,01-Jan-94,,,,
14018,4382176,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreola,,,,Mustela lutreola,"(Linnaeus, 1761)",CR,A3ce,FALSE,FALSE,19-Jul-11,"Maran, T., Skumatov, D., Palazón, S., Gomez, A., Põdra, M., Saveljev, A., Kranz, A., Libois, R. & Aulagnier, S.","Duckworth , J.W. & Belant , J.L.",,
14018,4382562,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreola,,,,Mustela lutreola,"(Linnaeus, 1761)",V,,FALSE,FALSE,01-Jan-88,,,,
14018,4382579,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreola,,,,Mustela lutreola,"(Linnaeus, 1761)",V,,FALSE,FALSE,01-Jan-90,,,,
14019,4382596,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreolina,,,,Mustela lutreolina,"Robinson &amp; Thomas, 1917",K,,FALSE,FALSE,01-Jan-88,,,,
14019,4382613,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreolina,,,,Mustela lutreolina,"Robinson &amp; Thomas, 1917",K,,FALSE,FALSE,01-Jan-90,,,,
14019,4382634,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreolina,,,,Mustela lutreolina,"Robinson &amp; Thomas, 1917",DD,,FALSE,FALSE,30-Jun-08,"Duckworth, J.W., Barney, L. & Abramov, A.","Belant, J. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
14019,4382733,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreolina,,,,Mustela lutreolina,"Robinson &amp; Thomas, 1917",EN,B1+2c,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
14019,4382772,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,lutreolina,,,,Mustela lutreolina,"Robinson &amp; Thomas, 1917",K,,FALSE,FALSE,01-Jan-94,,,,
14020,4382805,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,,,Mustela nigripes,"(Audubon &amp; Bachman, 1851)",E,,FALSE,FALSE,01-Jan-82,,,,
14020,4382826,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,,,Mustela nigripes,"(Audubon &amp; Bachman, 1851)",EN,D,FALSE,FALSE,30-Jun-08,"Belant, J., Gober, P. & Biggins, D.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
14020,4383021,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,,,Mustela nigripes,"(Audubon &amp; Bachman, 1851)",EW,,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
14020,4383056,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,,,Mustela nigripes,"(Audubon &amp; Bachman, 1851)",E,,FALSE,FALSE,01-Jan-90,,,,
14020,4383073,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,,,Mustela nigripes,"(Audubon &amp; Bachman, 1851)",E,,FALSE,FALSE,01-Jan-94,,,,
14020,4383090,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,,,Mustela nigripes,"(Audubon &amp; Bachman, 1851)",E,,FALSE,FALSE,01-Jan-86,,,,
14020,4383107,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,nigripes,,,,Mustela nigripes,"(Audubon &amp; Bachman, 1851)",E,,FALSE,FALSE,01-Jan-88,,,,
14025,4384722,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,africana,,,,Mustela africana,"Desmarest, 1818",I,,FALSE,FALSE,01-Jan-94,,,,
14025,4384743,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,africana,,,,Mustela africana,"Desmarest, 1818",LC,,FALSE,FALSE,30-Jun-08,"Emmons, L. & Helgen, K.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
14025,4384862,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,africana,,,,Mustela africana,"Desmarest, 1818",DD,,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
14026,4384922,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,felipei,,,,Mustela felipei,"Izor &amp; de la Torre, 1978",E,,FALSE,FALSE,01-Jan-94,,,,
14026,4384943,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,felipei,,,,Mustela felipei,"Izor &amp; de la Torre, 1978",VU,"B1ab(ii,iii)",FALSE,FALSE,30-Jun-08,"Emmons, L. & Helgen, K.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
14026,4385086,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,felipei,,,,Mustela felipei,"Izor &amp; de la Torre, 1978",EN,B1+2ce,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
14027,4385137,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,strigidorsa,,,,Mustela strigidorsa,"Gray, 1853",K,,FALSE,FALSE,01-Jan-94,,,,
14027,4385154,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,strigidorsa,,,,Mustela strigidorsa,"Gray, 1853",LC,,FALSE,FALSE,30-Jun-08,"Duckworth, J.W., Yonzon, P., Abramov, A. & Timmons, R.J.","Belant, J. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
14027,4385338,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,strigidorsa,,,,Mustela strigidorsa,"Gray, 1853",VU,C2a,FALSE,FALSE,01-Aug-96,Mustelid Specialist Group,,,
14549,4443151,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Neophoca,cinerea,,,,Neophoca cinerea,"(Péron, 1816)",R,,FALSE,FALSE,01-Jan-94,,,,
14549,4443172,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Neophoca,cinerea,,,,Neophoca cinerea,"(Péron, 1816)",EN,A2bd+3d,FALSE,FALSE,30-Jun-08,"Goldsworthy, S. & Gales, N. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
14549,4443345,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Neophoca,cinerea,,,,Neophoca cinerea,"(Péron, 1816)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
15106,4494226,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,ODOBENIDAE,Odobenus,rosmarus,,,,Odobenus rosmarus,"(Linnaeus, 1758)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
15106,4494577,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,ODOBENIDAE,Odobenus,rosmarus,,,,Odobenus rosmarus,"(Linnaeus, 1758)",DD,,FALSE,FALSE,30-Jun-08,"Lowry, L., Kovacs, K. & Burkanov, V. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
15269,4508635,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Ommatophoca,rossii,,,,Ommatophoca rossii,"(Gray, 1844)",LC,,FALSE,FALSE,30-Jun-08,"Southwell, C. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
15269,4508800,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Ommatophoca,rossii,,,,Ommatophoca rossii,"(Gray, 1844)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
15419,4579949,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcaella,brevirostris,,,,Orcaella brevirostris,"(Owen in Gray, 1866)",K,,FALSE,FALSE,01-Jan-88,,,,
15419,4579968,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcaella,brevirostris,,,,Orcaella brevirostris,"(Owen in Gray, 1866)",K,,FALSE,FALSE,01-Jan-90,,,,
15419,4579987,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcaella,brevirostris,,,,Orcaella brevirostris,"(Owen in Gray, 1866)",VU,A4cd,FALSE,FALSE,30-Jun-08,"Reeves, R.R., Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y. & Zhou, K.","Brownell Jr., R.L. & Cooke, J. (Cetacean Red List Authority)",,
15419,4580267,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcaella,brevirostris,,,,Orcaella brevirostris,"(Owen in Gray, 1866)",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
15419,4580438,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcaella,brevirostris,,,,Orcaella brevirostris,"(Owen in Gray, 1866)",K,,FALSE,FALSE,01-Jan-94,,,,
15421,4580457,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcinus,orca,,,,Orcinus orca,"(Linnaeus, 1758)",LR/cd,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
15421,4580955,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcinus,orca,,,,Orcinus orca,"(Linnaeus, 1758)",K,,FALSE,FALSE,01-Jan-94,,,,
15421,4581323,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcinus,orca,,,,Orcinus orca,"(Linnaeus, 1758)",DD,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
16564,6076645,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Peponocephala,electra,,,,Peponocephala electra,"(Gray, 1846)",LR/lc,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
16564,6076859,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Peponocephala,electra,,,,Peponocephala electra,"(Gray, 1846)",K,,FALSE,FALSE,01-Jan-94,,,,
16564,6077027,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Peponocephala,electra,,,,Peponocephala electra,"(Gray, 1846)",LC,,FALSE,FALSE,30-Jun-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F. (Cetacean Red List Authority)",,
17013,6723179,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Phoca,vitulina,,,,Phoca vitulina,"Linnaeus, 1758",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
17013,6723560,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Phoca,vitulina,,,,Phoca vitulina,"Linnaeus, 1758",LC,,FALSE,FALSE,30-Jun-08,"Thompson, D. & Härkönen, T. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
17023,6730430,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Phoca,largha,,,,Phoca largha,"(Pallas, 1811)",DD,,FALSE,FALSE,30-Jun-08,"Lowry, L. & Burkanov, V. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
17023,6730663,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Phoca,largha,,,,Phoca largha,"(Pallas, 1811)",LR/lc,,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
17026,6733123,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Phocarctos,hookeri,,,,Phocarctos hookeri,"(Gray, 1844)",V,,FALSE,FALSE,01-Jan-94,,,,
17026,6733144,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Phocarctos,hookeri,,,,Phocarctos hookeri,"(Gray, 1844)",VU,A3b,FALSE,FALSE,30-Jun-08,"Gales, N. (IUCN SSC Pinniped Specialist Group)","Kovacs, K. & Lowry, L. (Pinniped Red List Authority)",,
17026,6733320,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Phocarctos,hookeri,,,,Phocarctos hookeri,"(Gray, 1844)",VU,D2,FALSE,FALSE,01-Aug-96,Seal Specialist Group,,,
17027,6734404,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,,,,Phocoena phocoena,"(Linnaeus, 1758)",VU,A1cd,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
17027,6734693,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,,,,Phocoena phocoena,"(Linnaeus, 1758)",K,,FALSE,FALSE,01-Jan-88,,,,
17027,6734992,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,,,,Phocoena phocoena,"(Linnaeus, 1758)",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
17027,6735390,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,,,,Phocoena phocoena,"(Linnaeus, 1758)",K,,FALSE,FALSE,01-Jan-90,,,,
17027,6735407,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,phocoena,,,,Phocoena phocoena,"(Linnaeus, 1758)",K,,FALSE,FALSE,01-Jan-94,,,,
17028,6735424,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",CR,C2b,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
17028,6735447,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",V,,FALSE,FALSE,01-Jan-86,,,,
17028,6735464,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",CR,A4d; C2a(ii),FALSE,FALSE,30-Jun-08,"Rojas-Bracho, L., Reeves, R.R., Jaramillo-Legorreta, A. & Taylor, B.L.","Perrin, W.F., Hammond, P.S. & Crespo, E.A. (Cetacean Red List Authority)",,
17028,6735660,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",CR,A4d; C2a(ii),FALSE,FALSE,01-Mar-07,"Rojas-Bracho, L., Reeves, R.R., Jaramillo-Legorreta, A. & Taylor, B.L.","Perrin, W.F., Hammond, P.S. & Crespo, E.A. (Cetacean Red List Authority)",,
17028,6735827,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",E,,FALSE,FALSE,01-Jan-94,,,,
17028,6735844,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",V,,FALSE,FALSE,01-Jan-88,,,,
17028,6735861,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",E,,FALSE,FALSE,01-Jan-90,,,,
17029,6736855,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,spinipinnis,,,,Phocoena spinipinnis,"Burmeister, 1865",K,,FALSE,FALSE,01-Jan-94,,,,
17029,6736872,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,spinipinnis,,,,Phocoena spinipinnis,"Burmeister, 1865",DD,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
17029,6737022,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,spinipinnis,,,,Phocoena spinipinnis,"Burmeister, 1865",DD,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
17032,6746712,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoenoides,dalli,,,,Phocoenoides dalli,"(True, 1885)",K,,FALSE,FALSE,01-Jan-94,,,,
17032,6746733,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoenoides,dalli,,,,Phocoenoides dalli,"(True, 1885)",LC,,FALSE,FALSE,30-Jun-08,"Hammond, P.S., Bearzi, G., Bjørge, A., Forney, K., Karczmarski, L., Kasuya, T., Perrin, W.F., Scott, M.D., Wang, J.Y., Wells, R.S. & Wilson, B.","Rojas-Bracho, L. & Smith, B.D. (Cetacean Red List Authority)",,
17032,6746917,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoenoides,dalli,,,,Phocoenoides dalli,"(True, 1885)",LR/cd,,FALSE,FALSE,01-Aug-96,Cetacean Specialist Group,,,
1793,7636837,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,,,,Aonyx capensis,"(Schinz, 1821)",LR/lc,,FALSE,FALSE,30-Jun-00,"Nel, J. (Otter Specialist Group)","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
1793,7636863,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,,,,Aonyx capensis,"(Schinz, 1821)",LR/lc,,FALSE,FALSE,01-Jan-00,"Nel, J. (Otter Specialist Group)",,,
1793,7636887,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,,,,Aonyx capensis,"(Schinz, 1821)",LC,,FALSE,FALSE,30-Jun-08,"Hoffmann, M.","Hussain, S.A. (Otter Red List Authority) and Hoffmann, M. (Global Mammal Assessment Team)",,
1793,7637170,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,,,,Aonyx capensis,"(Schinz, 1821)",LC,,FALSE,FALSE,30-Apr-04,"Nel, J.A.J.","Hussain, S.A. & Reuther, C. (Otter Red List Authority)",,
